ID,Marque,Nom
67120003,Système U,SUPER U
89270001,Atac,ATAC VERMENTON
35590008,Total,RELAIS DU PAYS DE RENNES
85190001,Système U,Hyper U AIZENAY
34725001,Esso,ESSO BOURGEOIS
2120003,Carrefour Market,Carrefour Market
81370003,Indépendant sans enseigne,STATION DU PARC
57740009,,
88160003,Intermarché,INTERMARCHE LE THILLOT
2470001,,
31140005,Indépendant sans enseigne,Sarl val fleuri st alban
91814001,Carrefour,CARREFOUR VILLABE
27300004,Leclerc,S.D.M.
80330004,Total,RELAIS LA FOURCHE
35440002,Carrefour Contact,CARREFOUR CONTACT
49170002,,
59800003,,
3300002,Total,Relais Lagarde Cusset
5130004,,
15004001,Géant,GEANT CASINO
19250003,,
45480002,,
72500002,Shell,RSA Station Shell
47520003,Intermarché,INTERMARCHE LE PASSAGE
20260001,VITO,SARL ESPACE CARS
38430001,Carrefour Market,Carrefour Market
40200003,ESSO,SARL CAIGNIEU ET FILS
86360003,Total Access,ACCESS TOTAL RN10 BORDEAUX vers PARIS
47470001,,
82000018,,
56380001,Carrefour Market,Carrefour Market
5700001,Système U,U EXPRESS
7100008,,
58200008,,
83350001,Total,SASU GMLS
76360001,Carrefour,CARREFOUR BARENTIN
92500015,,
34450002,Intermarché,INTERMARCHE VIAS
2600004,Avia,RELAIS DU MOULIN SARL
62100006,Avia,SARL PETAF
58220001,Intermarché Contact,INTERMARCHE CONTACT DONZY
45680003,Intermarché,INTERMARCHE DORDIVES
31230004,Total,TOTAL -SARL COJEMI
56700007,Leclerc,Leclerc Express Kervignac
91700005,Total Access,RELAIS DE FLEURY
25480001,Carrefour,CARREFOUR VALENTIN
52140004,Avia,STATION AVIA MONTIGNY LE ROI
33680001,Total Access,REL.DE LACANAU
38270005,Carrefour Market,CARREFOUR MARKET BEAUREPAIRE
61000001,Carrefour Market,Carrefour Market
59113009,Total Access,RELAIS SECLIN EPINETTE
40000007,Intermarché,INTERMARCHE MONT DE MARSAN
71600001,Total,Relais Lagarde Paray Le Monial
86300002,Esso,GARAGE JEAN MENU
70004001,Total,TOTAL AUTOMAT
83140006,Intermarché,INTERMARCHE SIX FOURS LES PLAGES
34130004,Total,EURL ROVA
69300011,,
31130008,Total Access,RELAIS BALMA AV DE TOULOUSE
42000017,,
95380002,,
16800001,Carrefour,CARREFOUR SOYAUX
70500002,Intermarché,INTERMARCHE JUSSEY
94220004,Total,RELAIS DE CONFLANS
19340002,,
35400002,Total,SARL ACDL- SAINT MALO
77170013,Total Access,RELAIS DE L'YERRES
88290001,Total,ABEL SERVICES STATION TOTAL
31320001,Intermarché,INTERMARCHE CASTANET TOLOSAN
87000027,Total Access,RELAIS DU GOLF
29650001,Système U,U Express GUERLESQUIN
11200008,Total Access,RELAIS LEZIGNAN CORBIERES
94190007,,
83780001,Campus,SARL CARROSSERIE COTTON LUDOVIC
37230003,Leclerc,SA FONDIS
30900002,Carrefour,CARREFOUR NIMES VILLE ACTIVE
43260002,Intermarché,Intermarché SAS Leikh
64210004,Intermarché,INTERMARCHE BIDART
85500002,Système U,Hyper U LES HERBIERS
24650001,Intermarché,INTERMARCHE CHANCELADE
11170001,,
13120005,Indépendant sans enseigne,STATION SERVICE DE BIVER
3500004,Avia,RELAIS PARIS PYRENEES
44370005,Système U,Super U VARADES
34300009,Total,RELAIS CAP D'AGDE
3250002,Intermarché,INTERMARCHE LE MAYET DE MONTAGNE
1160005,Total Access,RELAIS DU CHENE
77200001,Total,GARAGE OJA SA
61700004,,
67170005,Système U,station u
68000020,,
24250004,,
2000002,Carrefour,Carrefour Laon
74190003,Système U,SUPER U PASSY
80510004,,
5130001,,
62250009,Carrefour Contact,CARREFOUR CONTACT
48600001,Indépendant sans enseigne,GEDIMAT
84200012,,
84470001,Esso,ESSO SERVICE DU PLATEAU
13007001,Esso Express,ESSO LE PHARO
13015013,Agip,AGIP MARSEILLE MADRAGUE
17320003,Intermarché,INTERMARCHE MARENNES
69220003,Total,SARL RELAIS DU BEAUJOLAIS
26000008,Esso Express,ESSO CHABEUIL
30130010,Total,RELAIS DU LAUZON
44370009,Total,REL.VARADES PAYS DE LOIRE
54000009,Esso Express,ESSO JEAN JAURES
55130001,,
57600015,Total Access,RELAIS FORBACH
59237001,Elan,GARAGE BEVE
69004002,Esso Express,ESSO CROIX ROUSSE
69132001,Carrefour,CARREFOUR ECULLY
74300003,Esso Express,ESSO CLUSES
32300001,Intermarché,INTERMARCHE MIRANDE
78180010,Total Access,RELAIS PORTE SUD
53140003,Total Access,RELAIS AVALOIRS
88210002,Colruyt,021 DATS SENONES
94500010,Total,RELAIS LA FOURCHETTE
42100019,BP,BP ST ETIENNE BEAULIEU
21000013,Total,PIRETTI TOTAL
84230001,,
1570001,Intermarché,Intermarché
50270003,,
33460004,,
15100012,,
2220001,Carrefour Market,Carrefour Market
7300005,Leclerc,BOURG DISTRIBUTION
13160005,Système U,SUPER U
50590003,Carrefour Contact,Carrefour Contact
79110001,Système U,U Express Coop Atlantique Chef-Boutonne
33000021,Total,RELAIS PALUDATE
95480002,,
12330003,Intermarché,INTERMARCHE MARCILLAC VALLON
81800003,Indépendant sans enseigne,Station DELDOSSI
77310009,Total Access,RELAIS MAISON ROUGE
56000008,Total,RELAIS NOMINOE
12150004,Intermarché,INTERMARCHE SEVERAC LE CHATEAU
43800002,Intermarché,INTERMARCHE  VOREY
4210006,,
42100018,Total Access,RELAIS PONT DE L'ANE
21320001,Système U,sarl station TRUCHOT
31800008,Leclerc,SAS SODEXCO STGOPOLE
29120007,Total Access,RELAIS DE L'ETANG
64570002,Intermarché Contact,INTERMARCHE CONTACT ARAMITS
76116003,Total,Le Relais 31
51220001,Intermarché Contact,INTERMARCHE CONTACT
67120005,Leclerc,E. Leclerc Express
67240007,E.LECLERC,E.LECLERC BISCHWILLER
91360004,Total Access,RELAIS EPINAY S/ORGE
37800005,Intermarché,INTERMARCHE STE MAURE DE TOURAIN
31200019,Esso,ESSO LACOURT
14160002,Système U,SARL STADIS
26780006,SYSTEM U,U EXPRESS
52400001,Carrefour Market,Carrefour Market
46150001,,
59250001,Total Access,AUTO B.M.
29233001,Système U,U Express CLEDER
88120001,Système U,SUPERMARCHE SUPER U - S.A. L'UTILE
44000005,Elan,CHIQUET
52100010,ESSO,VALENZISI PHILIPPE SARL
22650002,Carrefour Market,Carrefour Market
10230002,Elan,GARAGE GUITTON
13127005,Agip,AGIP VITROLLES EST A7 SENS MARSEILLE VERS LYON
6800020,Total Access,RELAIS GRANDS PLANS
14000009,Système U,SUPER U
13011018,Intermarché,INTERMARCHE CARTONNERIE
63610001,Simply Market,SIMPLY MARKET
42130005,,
72170004,Total,POINT CARBURANT MARESCHE
87100011,Total Access,RELAIS LIMOGES LECLERC STAR
52500001,Avia,GARAGE GUENOT SARL
77410009,Total Access,RELAIS DE VILLEVAUDE
28310004,Shell,SESSA SAS
78580001,Indépendant sans enseigne,GARAGE DE LA RENAISSANCE
71100001,Géant,GEANT CASINO
50360002,Esso,STATION ESSO DUPAS
83110002,Total Access,RELAIS SANARY S/MER BEAUCOURS
12200001,Total,SARL PORTAL J-P.
36400006,Indépendant sans enseigne,Sarl Berry Fioul
39160001,Système U,Flash distribution
51000009,Intermarché,INTERMARCHE CHALONS EN CHAMPAGNE
88700003,Intermarché,INTERMARCHE RAMBERVILLERS
40800002,Carrefour Market,Carrefour Market
61170001,Intermarché,INTERMARCHE
56300001,Système U,Super U PONTIVY
45460002,Intermarché,INTERMARCHE BONNEE LES BORDES
18500008,,
23300008,,
68220001,Indépendant sans enseigne,STATION  AIRPORT
21250009,Avia,SARL BRYSSE
38850002,Elan,STATION SERVICE DU LAC
35470004,Total,RELAIS POMMENIAC
17770002,,
22460005,Total,STATION TOTAL UZEL
7200003,Avia,BRELY SARL
67160002,Supermarché Match,SUPERMARCHES MATCH  WISSEMBOURG
56270001,Carrefour Market,Carrefour Market
13340004,,
88360001,Total,GMA AUTO SA GGE DU CENTRE
73540002,Système U,STATION U
36130004,Total Access,RELAIS GRANDEOLS
58200003,Auchan,AUCHAN COSNE SUR LOIRE
86000014,Auchan,Auchan POITIERS SUD
69400008,Leclerc,LECLERC HYPERMARCHE
11590002,Indépendant sans enseigne,ETS PLANTADE
26000013,Intermarché,INTERMARCHE VALENCE
40240005,,
29380001,Intermarché,INTERMARCHE BANNALEC
63250001,,
87200001,Système U,Hyper U Coop Atlantique St Junien
14480001,,
24420001,Total,REL DE L'ISLE
17800004,Leclerc,E.LECLERC SODIPONS
19100010,,
15250001,Total,SARL BOUSQUET
62620001,Total,SARL LABBE
32140001,Système U,SUPER U
15190002,Shopi,Carrefour Contact
59610004,Total Access,RELAIS FOURMIES
21610001,,
82300004,Système U,SAS CAUDIS
70200006,Total,A LUR O PNEUS
35140002,,
94100005,Carrefour Market,Carrefour Market
17120002,Système U,Super U Coop Atlantique Cozes
60005001,BP,SEGO
53960003,INTERMARCHE CONTACT,INTERMARCHE CONTACT
87270005,,
3000001,Carrefour,CARREFOUR MOULINS
12300006,,
87350004,,
62100011,Carrefour Market,Carrefour Market
64500004,Total,LAMERAIN SAS TOTAL
24100008,Carrefour Market,CARREFOUR MARKET - Route de Sainte Alvère
10110002,Intermarché,INTERMARCHE BAR SUR SEINE
21800002,Carrefour,CARREFOUR QUETIGNY
59490002,Intermarché,INTERMARCHE SOMAIN
35400010,Total Access,RELAIS ST SERVAN LA BALUE
68600002,Intermarché,Intermarche
94430002,Total,CHENNEVIERES CARR DS TOTAL
88420002,Intermarché,INTERMARCHE MOYENMOUTIER
13770002,Intermarché,INTERMARCHE VENELLES
76400009,Leclerc,E.LECLERC
74540001,Total,SARL PROVENT
13545001,Carrefour,CARREFOUR AIX EN PROVENCE
50600004,Leclerc,U.S.D.SERVICE DISTRIBUTION
14130001,Total,MSA PAYS D AUGE SITE DE PONT L'EVE
37000016,Carrefour Market,STATION CARREFOUR MARKET
67160003,,
21200010,,
13600006,Avia,Station AVIA -B2M SARL
78680002,Total,SARL POMMIER BENOIT FILS
13300011,,
86100013,Esso,ROC CHATELLERAULT
78180002,Total,SAS SOVEDA
74302001,Total,SARL LARRIVAZ
36400005,Total Access,TOTAL ACCESS
56340001,Système U,Super U PLOUHARNEL
76000007,Esso Express,ESSO DU MIN
59380002,Esso Express,ESSO FLANDRES
31400006,Esso Express,ESSO MONTAUDRAN
21210005,,
71140002,Agip,AGIP BOURBON LANCY
13230004,,
84210003,Dyneff,STATION MICHEL COURTY
42100021,,
28240005,Intermarché,Sas BENEFAN
7120001,Système U,SUPER U
33220004,Intermarché,INTERMARCHE PORT SAINTE-FOY
23600002,Simply Market,Supermarché Simply Market
44640002,Intermarché,INTERMARCHE LE PELLERIN
85400001,Système U,Hyper U LUCON
62136001,BP,SARL LES TROIS TILLEULS
78140010,,
6201001,Carrefour,CARREFOUR NICE LINGOSTIERE
6580001,Système U,SUPER U
55700006,,
62180002,INTERMARCHE,STATION  INTERMARCHE
51000005,Esso Express,ESSO CHALONNAISE
34690004,Intermarché,INTERMARCHE FABREGUES
59197001,Supermarché Match,SUPERMARCHES MATCH AVESNELLES
78180012,,
30500003,Intermarché,INTERMARCHE SAINT AMBROIX
93140002,Esso Express,ESSO BONDY
37150003,Intermarché,INTERMARCHE BLERE
57100007,Total,RELAIS ROND POINT MERLIN
71490005,,
71300011,INDEPENDANT,STATION DU GUIDE
17310004,Leclerc,ILE-O'DIS
47210001,Intermarché,INTERMARCHE VILLEREAL
20248001,,
1310003,Casino,casino
84550004,,
29250002,Leclerc,POLDIS
68290002,Leclerc,E. Leclerc Express
58180001,Carrefour,CARREFOUR NEVERS
64000009,Leclerc,CENTRE E.LECLERC PAU
13520001,Total,EOR LE PARADOU
43300004,,
77150002,Carrefour,Carrefour Champs sur Marne
79500004,Total,MR REBERRI - GARAGE DE LA COLONNE
70320004,,
34190002,,
38340011,Total,RELAIS VOREPPE
75016011,Elan,Sarl STATION KLEBER
52200014,Total Access,RELAIS DE LA COLLINIERE
59198002,,
57050001,Supermarché Match,SUPERMARCHES MATCH  METZ LORRY
91100015,Total,RELAIS DE VILLABE
62860006,Shell,STATION SHELL RUMAUCOURT
44880001,Système U,Super U SAUTRON
31100011,Total Access,RELAIS D'ESPAGNE
79110003,Intermarché,INTERMARCHE CHEF BOUTONNE
25000027,,
36500002,Elan,JUPILLAT
24100018,,
59494009,Total Access,RELAIS PETITE FORET
53190001,Intermarché Contact,INTERMARCHE CONTACT
76450003,,
59500005,Carrefour Market,Carrefour Market
22210001,Système U,Super U PLEMET
59730005,,
56110001,Leclerc,INAM DISTRIBUTION
58500003,Leclerc,E.LECLERC CLAMECY
87220002,Carrefour,CARREFOUR BOISSEUIL
13910001,,
33167001,Leclerc,HYPER-COSMOS
91380009,BP,BP CHILLY MAZARIN BROSSOLETTE
59240002,Carrefour Market,Carrefour Market
63410001,Agip,AGIP AIRE DE MANZAT A89 double sens
13012028,,
91200006,,
55200002,Supermarché Match,SUPERMARCHES MATCH  COMMERCY
49250001,Intermarché,INTERMARCHE BEAUFORT EN VALLEE
69400014,Total Access,RELAIS DE LA CALADE
44300012,Esso Express,ESSO EXPRESS NANTES SAINT JOSEPH
40240007,,
27670002,Simply Market,SIMPLY MARKET
91150010,Intermarché,INTERMARCHE ETAMPES
84110006,,
74800004,Intermarché,INTERMARCHE AMANCY
92150008,,
24130004,,
70180001,Intermarché,INTERMARCHE SAS JIRD
22240001,Total,SARL DUPRETZ
93130007,BP,BP A3 NOISY LE SEC
20230010,,
22120007,,
52600004,,
70000008,Intermarché,INTERMARCHE VESOUL
24620001,Intermarché Contact,Relais des Mousquetaires  SAS CHRISFANIE
26140004,Leclerc,Centre E LECLERC
74380001,Système U,Station SUPER U - BONNE
69004015,,
77150004,Total Access,RELAIS PARC DE LESIGNY
34920002,Carrefour,Carrefour
57525001,Système U,Super U Talange
62520001,Carrefour Market,Carrefour Market
40460002,Intermarché,INTERMARCHE
60390003,Esso,MDK AUTOMOBILES
6650003,Avia,SARL LSWD
35300001,Esso Express,ESSO EMERAUDE
33170003,Avia,ANDRE OLLIVIER SARL
91450001,Carrefour Market,Carrefour Market
81170001,Total,Sarl atra
19140005,,
44420002,Système U,Super U LA TURBALLE
78250005,,
28160008,BP,STATION BP MANOIR DU PERCHE
73190002,BP,BP A43 AIRE DE L'ABIS
7380001,Elan,SARL GARAGE CEVENNES DIESEL
13330001,,
95100021,,
59000020,Total Access,RELAIS D'HELLEMMES
8140003,,
12850001,Géant,GEANT CASINO
69310004,Total,RELAIS PIERRE BENITE
19800005,,
63960005,Carrefour Contact,CARREFOUR CONTACT
20200008,Esso,SARL MILANI CLAUDE - ESSO NOUVEAU PORT
47200004,Total,MARTIN DISTRIBUT
5190001,Casino,CASINO REMOLLON
72000015,Intermarché,INTERMARCHE BEAUREGARD LE MANS
64400003,Leclerc,OLODIS
33500001,Carrefour,CARREFOUR LIBOURNE
70290002,Colruyt,013 DATS CHAMPAGNEY
22200005,Avia,Guingamp services sarl
67500005,Total,GARAGE HELMCHEN
18000011,Simply Market,SIMPLY MARKET
77820003,Leclerc,E.LECLERC
17440001,Total,RELAIS DE BELLE AIRE
72540002,Système U,Super U MAREIL EN CHAMPAGNE
80300001,Système U,SUPER   U   ALBERT
7200012,,
24270005,,
60320001,Carrefour Market,Carrefour Market
42150001,Géant,GEANT CASINO
20260003,VITO,M. ACQUAVIVA Jean-Pascal
83150002,Système U,SUPER U
72230002,Carrefour Market,Carrefour Market
90100004,Avia,station Avia
11700005,Intermarché,INTERMARCHE LA REDORTE
9350003,,
60190002,Intermarché,INTERMARCHE MOYVILLERS
49420001,Système U,Super U POUANCE
35000012,Leclerc,LECLERC REN'OUEST
13600015,Total Access,RELAIS LES FELIBRES
62217007,Total Access,RELAIS ARRAS TILLOY
64130003,Intermarché,INTERMARCHE MAULEON SOULE
17700004,Intermarché,INTERMARCHE SURGERES
1400005,Intermarché,INTERMARCHE CHATILLON /CHALARONN
72110001,Système U,Super U BONNETABLE
22600008,Intermarché,INTERMARCHE LOUDEAC
42160006,,
23008001,Leclerc,*** LECLERC ***  GUERET
34480001,Intermarché,INTERMARCHE MAGALAS
14380003,Avia,S.A.S JOSSE
19700001,,
59501001,Leclerc,E. LECLERC DOUAI
30470001,Système U,SUPER U
74200016,Intermarché,SAS LEMAN DAITOMI
72000010,Total,ETS JAMOIS LEPROUST
76370006,Intermarché,SAS THIMONT
95300004,,
76620001,Auchan,Auchan Le Havre
13440003,DISTRIFIOUL PC,DISTRIFIOUL PROVENCE
76000013,Total,RELAIS ROUEN SAINT GILLES
56450005,Total Access,TOTAL ACCESS
69800016,Total Access,RELAIS ST PRIEST SAYTHE
35150004,TOTAL BRIE,TOTAL BRIE
20600006,Total,SARL BRUNINI ET FILS
10700001,Total,SARL LAMBERT
59160004,Intermarché,INTERMARCHE LOMME
37230004,,
7260002,Intermarché,INTERMARCHE ROSIERES
66270001,Intermarché,INTERMARCHE LE SOLER
13140010,Total Access,RELAIS DU MAS NEUF
31120010,Total Access,RELAIS DU PORTET EST
31770004,Esso Express,ESSO COLOMIERS
33400008,Esso Express,ESSO EXPRESS TALENCE BORDEAUX PYRENEES
34070019,Total Access,RELAIS MONTPELLIER CLUB
34540005,,
34740002,Esso Express,ESSO VENDARGUES
42130002,Esso,ESSO SERVICE BOEN GRALLIEN GERARD
51200006,Total Access,RELAIS SPARNACIENS
54170001,Elan,WEBER SERVICES SARL
54500004,Esso Express,ESSO VANDOEUVRE
60200006,Esso Express,ESSO ROYAL LIEU
61000005,Esso Express,ESSO DU STADE ALENCON
62120014,Esso,ROC France Station ESSO
62860007,BP,BP A26 AIRE DE BARALLE
63200004,Esso Express,ESSO LAYAT
71290001,Colruyt,STATION DATS
79510002,Elan,ESTENOZA
35150001,Système U,Super U JANZE
88000011,,
79130001,Système U,Super U SECONDIGNY
10260003,Carrefour Contact,carrefour contact sarl margot
13120008,,
83690003,Indépendant sans enseigne,Relais saint romain
33620001,Système U,SUPER U
65500002,Intermarché,INTERMARCHE VIC EN BIGORRE
69220007,Shell,SHELL Taponas
38920002,,
33990002,Carrefour Contact,CARREFOUR CONTACT SAS SODILAC
56000003,Carrefour Market,Carrefour Market
39220005,Carrefour Market,CARREFOUR MARKET LES ROUSSES
10100004,Leclerc,SODIROM/SOROJARD
89290007,Total,RELAIS DU VENOY
85500005,Leclerc,HERBIDIS HERBRICO
48140002,,
42780001,Total,RELAIS STAR VIOLAY
6330002,Intermarché,INTERMARCHE ROQUEFORT LES PINS
26790006,,
58390003,,
80800004,Simply Market,SIMPLY MARKET
63300007,BIG APPLE,PIREYRE FUEL
20270003,Esso,ESSO RELAIS DE LA PLAINE
60000012,Total,RELAIS ESPACE ST GERMAIN
77170004,Total,STATION TOTAL BRIE CTE ROB. ESCOFFI
83136004,Leader Price,LEADER PRICE
59113001,Carrefour Market,Carrefour Market
38300024,,
59000017,Total Access,RELAIS LILLE DOREZ
20113002,Total,SAS BARACCI AUTOMOBILES
35580003,Intermarché,INTERMARCHE GOVEN
17390002,Intermarché,SAS COTREM
76220008,Indépendant sans enseigne,J. BEAUVAL SAS
1340005,,
34110004,Dyneff,Dyneff
8300006,Intermarché,Intermarché SAS Jeanclair
25110004,Intermarché,INTERMARCHE BAUME LES DAMES
20260002,Total,SARL d'Exploitation du Relais de BALAGNE
30110004,,
21250002,TOTAL,M. MORTET REL DE LA SAONE
9600003,Intermarché,SAS NICO
75013028,,
51310001,Intermarché Contact,SAS OCTOMAG
22490001,Système U,Super U PLOUER S/RANCE
84350002,Système U,U EXPRESS
64240006,,
48000005,Total Access,RELAIS MENDE LES CAUSSES
49800003,Système U,SUPER U LA PYRAMIDE
89220001,Atac,ATAC BLENEAU
84660002,Système U,SUPER U
21190006,Total,RELAIS DE BEAUNE TAILLY
25320001,Carrefour Contact,Carrefour Contact
45640001,Système U,Super U SANDILLON
26170003,,
82170001,Carrefour Market,Carrefour Market
33390004,Système U,SUPER U SAINT-CIERS
43200005,Intermarché,INTERMARCHE YSSINGEAUX
62176001,Intermarché,INTERMARCHE CAMIERS
41800002,Intermarché,INTERMARCHE MONTOIRE SUR LE LOIR
86200005,,
1630003,Intermarché,INTERMARCHE ST GENIS POUILLY
67500001,CORA,CORA HAGUENAU
47130001,Intermarché,INTERMARCHE PORT STE MARIE
62120009,Intermarché,INTERMARCHE LAMBRES LES AIRES
47400003,Intermarché,INTERMARCHE TONNEINS
49480001,Système U,Super U ST SYLVAIN D'ANJOU
53160002,Carrefour Contact,Carrefour contact
72120004,Elan,SARL GARAGE ROQUAIN
77000003,Carrefour Market,Carrefour Market
35190003,Système U,Super U TINTENIAC
94460001,Carrefour Market,Carrefour Market
56690002,Intermarché,INTERMARCHE SUPER
65000008,Intermarché,INTERMARCHE TARBES
72120001,Carrefour Market,Carrefour Market
9000006,Intermarché,INTERMARCHE FOIX
29720003,Leclerc,Station Service E. Leclerc Kerganet
17132001,Système U,Super U MESCHERS
45320001,Atac,Bi1 COURTENAY
61160001,Carrefour Contact,CARREFOUR CONTACT
27930008,Total Access,RELAIS GRAVIGNY
6600026,,
78980001,Intermarché,INTERMARCHE BREVAL
31600002,Avia,MENDES SARL
67603001,Leclerc,E.LECLERC ZI NORD
91150005,Carrefour,CARREFOUR ETAMPES
46000007,Intermarché,INTERMARCHE CAHORS
72230007,Système U,Super U ARNAGE
22480003,total,STATION TOTAL
63150001,Simply Market,SIMPLY MARKET
67540003,Shell,Station Service Shell
8260002,Intermarché Contact,Intermarché Contact SAS Serlimon
17285001,Système U,Hyper U Coop Atlantique La Rochelle
30360002,Carrefour Contact,VEZE CONTACT
78440001,Carrefour Market,Carrefour Market
47290002,Elan,GARAGE DU COLLEGE
46090003,Total,SARL ALAIN TOCABEN AUTOMOBILES
93160009,Total,RELAIS DU GRAND CHENE
45310001,Intermarché,INTERMARCHE PATAY
53000009,Total,RELAIS DU PONT DE PARIS
76170002,Intermarché,INTERMARCHE LILLEBONNE
38260004,Total,STATION SERVICE COTOISE
10430003,,
63700007,,
90160001,Auchan,AUCHAN BESSONCOURT
86100014,Avia,AIRE DE CHATELLERAULT USSEAU
60590001,Leclerc,STE TRIDIS
33700025,,
40280001,Total,EOR ST PIERRE MT CAZALA
51230001,Carrefour Contact,CARREFOUR CONTACT
37540005,,
56150005,,
74230004,Intermarché,INTERMARCHE VILLARDS SUR THONES
57300002,Total,SAS GARAGE OURY
47310003,Elan,GARAGE SCIE FILS
76360002,Total,DUPRAY BERTRAND
6345001,Auchan,AUCHAN NICE LA TRINITE
33113002,Intermarché,INTERMARCHE SAINT SYMPHORIEN
59120002,Total Access,RELAIS LOOS LES LILLE
10120004,Système U,SUPER U SAINT GERMAIN
73400003,Carrefour Market,CARREFOUR MARKET UGINE
72190005,,
50300005,Intermarché,INTERMARCHE
20218004,BP,Ets SARL MARIANI et FILS
11500002,Total,SAS GARAGE ROOSLI
33740001,Leclerc,SODICAR
49280001,Total,SARL SIBAUTO
95170002,,
83220002,Esso Express,ESSO DU MOULIN
29870001,Leclerc,PLOUDINER SA
5190002,,
83200006,,
13011016,Total,RELAIS LA POMME
77360001,Carrefour Market,CARREFOUR VAIRES SUR MARNE
44770001,Intermarché,INTERMARCHE LA PLAINE SUR MER
68300004,Total Access,RELAIS DES 3 FRONTIERES
20213003,Total,TOTAL FOLELLI
60000007,Carrefour,Carrefour Beauvais Centre
58240003,Total Access,RELAIS SAINT IMBERT
74330002,Elan,RELAIS D'EPAGNY
24400003,Système U,station super u
77550004,Total,RELAIS DE GALANDE
83136012,,
50500002,Esso,ESSO CANTEPIE
22600005,elan,Station  des  parpareux
38200007,Intermarché,INTERMARCHE VIENNE
91620001,Carrefour,CARREFOUR LA VILLE DU BOIS
91410004,Leclerc,STATION DRIVE
52100009,Leclerc,SODIBRAG
80100011,,
13011019,Indépendant sans enseigne,Station Service La Source
68110009,,
19360001,,
44120005,Total Access,RELAIS VERTOU LA SEVRE
85170009,,
34000017,,
39500009,,
66420003,Dyneff,SARL MONTANER ET FILS
76380003,Intermarché,INTERMARCHE CANTELEU
42480002,Indépendant sans enseigne,PRENAT ANDRE
65310001,Géant,GEANT CASINO
49300007,Carrefour,CARREFOUR CHOLET
47250001,,
76430005,Système U,SUPER U ST ROMAIN
80700010,,
13008019,,
79300001,Carrefour Market,Carrefour Market
90500001,Avia,AVIA BEAUCOURT
27300007,,
